eventId,eventTime,producerType,producerId,producerVersion,outputType,outputId,outputVersion,outputData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,TRAIN MOVEMENT,0,0,TRAIN,17,1,"{""type"":""TRAIN""",id:17,version:1,"bill:{""type"":""BILL""",id:2,version:0,"customer:{""type"":""CUSTOMER""",id:224,version:1,"name:""Orn Even""",payments:67},"route:{""type"":""ROUTE""",id:34,version:0,"origin:{""type"":""LOCATION""",id:23,version:0,"city:""Hazel""","state:""NM""}","destination:{""type"":""LOCATION""",id:269,version:0,"city:""Bridgette""","state:""AS""}","locations:[{""type"":""LOCATION""",id:23,version:0,"city:""Hazel""","state:""NM""}","{""type"":""LOCATION""",id:269,version:0,"city:""Bridgette""","state:""AS""}]}",charge:67},step:1,isActive:false,"currentLocation:{""type"":""LOCATION""",id:269,version:0,"city:""Bridgette""","state:""AS""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,TRAIN,17,1,CUSTOMER,224,1,"{""type"":""CUSTOMER""",id:224,version:1,"name:""Orn Even""",payments:67},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,TRAIN MOVEMENT,0,0,TRAIN,18,2,"{""type"":""TRAIN""",id:18,version:2,"bill:{""type"":""BILL""",id:44,version:0,"customer:{""type"":""CUSTOMER""",id:105,version:2,"name:""Reynolds Iure""",payments:192},"route:{""type"":""ROUTE""",id:25,version:0,"origin:{""type"":""LOCATION""",id:35,version:0,"city:""Carolina""","state:""CO""}","destination:{""type"":""LOCATION""",id:285,version:0,"city:""West Tina""","state:""FL""}","locations:[{""type"":""LOCATION""",id:35,version:0,"city:""Carolina""","state:""CO""}","{""type"":""LOCATION""",id:285,version:0,"city:""West Tina""","state:""FL""}]}",charge:99},step:1,isActive:false,"currentLocation:{""type"":""LOCATION""",id:285,version:0,"city:""West Tina""","state:""FL""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,TRAIN MOVEMENT,0,0,TRAIN,19,2,"{""type"":""TRAIN""",id:19,version:2,"bill:{""type"":""BILL""",id:25,version:0,"customer:{""type"":""CUSTOMER""",id:338,version:3,"name:""Wuckert Ulla""",payments:204},"route:{""type"":""ROUTE""",id:34,version:0,"origin:{""type"":""LOCATION""",id:23,version:0,"city:""Hazel""","state:""NM""}","destination:{""type"":""LOCATION""",id:269,version:0,"city:""Bridgette""","state:""AS""}","locations:[{""type"":""LOCATION""",id:23,version:0,"city:""Hazel""","state:""NM""}","{""type"":""LOCATION""",id:269,version:0,"city:""Bridgette""","state:""AS""}]}",charge:56},step:1,isActive:false,"currentLocation:{""type"":""LOCATION""",id:269,version:0,"city:""Bridgette""","state:""AS""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,TRAIN MOVEMENT,0,0,TRAIN,20,2,"{""type"":""TRAIN""",id:20,version:2,"bill:{""type"":""BILL""",id:45,version:0,"customer:{""type"":""CUSTOMER""",id:64,version:1,"name:""Ortiz Et a""",payments:94},"route:{""type"":""ROUTE""",id:31,version:0,"origin:{""type"":""LOCATION""",id:51,version:0,"city:""West Felicia""","state:""MH""}","destination:{""type"":""LOCATION""",id:291,version:0,"city:""North Charlie""","state:""WA""}","locations:[{""type"":""LOCATION""",id:51,version:0,"city:""West Felicia""","state:""MH""}","{""type"":""LOCATION""",id:170,version:0,"city:""Caesar""","state:""CA""}","{""type"":""LOCATION""",id:69,version:0,"city:""Lake Gwen""","state:""AP""}","{""type"":""LOCATION""",id:184,version:0,"city:""Isom""","state:""KS""}","{""type"":""LOCATION""",id:291,version:0,"city:""North Charlie""","state:""WA""}]}",charge:94},step:4,isActive:false,"currentLocation:{""type"":""LOCATION""",id:291,version:0,"city:""North Charlie""","state:""WA""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,TRAIN MOVEMENT,0,0,TRAIN,21,7,"{""type"":""TRAIN""",id:21,version:7,"bill:{""type"":""BILL""",id:12,version:0,"customer:{""type"":""CUSTOMER""",id:93,version:1,"name:""King Est """,payments:62},"route:{""type"":""ROUTE""",id:46,version:0,"origin:{""type"":""LOCATION""",id:2,version:0,"city:""Saige""","state:""KS""}","destination:{""type"":""LOCATION""",id:124,version:0,"city:""Andy""","state:""CT""}","locations:[{""type"":""LOCATION""",id:2,version:0,"city:""Saige""","state:""KS""}","{""type"":""LOCATION""",id:20,version:0,"city:""Bernard""","state:""AP""}","{""type"":""LOCATION""",id:294,version:0,"city:""East Camylle""","state:""MA""}","{""type"":""LOCATION""",id:36,version:0,"city:""Port Maddison""","state:""IN""}","{""type"":""LOCATION""",id:7,version:0,"city:""Therese""","state:""FL""}","{""type"":""LOCATION""",id:92,version:0,"city:""Chelsie""","state:""MH""}","{""type"":""LOCATION""",id:124,version:0,"city:""Andy""","state:""CT""}]}",charge:62},step:6,isActive:false,"currentLocation:{""type"":""LOCATION""",id:124,version:0,"city:""Andy""","state:""CT""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,TRAIN MOVEMENT,0,0,TRAIN,22,1,"{""type"":""TRAIN""",id:22,version:1,"bill:{""type"":""BILL""",id:39,version:0,"customer:{""type"":""CUSTOMER""",id:256,version:1,"name:""Kulas Anim""",payments:40},"route:{""type"":""ROUTE""",id:23,version:0,"origin:{""type"":""LOCATION""",id:152,version:0,"city:""Demarcus""","state:""UT""}","destination:{""type"":""LOCATION""",id:145,version:0,"city:""Lemuel""","state:""AL""}","locations:[{""type"":""LOCATION""",id:152,version:0,"city:""Demarcus""","state:""UT""}","{""type"":""LOCATION""",id:145,version:0,"city:""Lemuel""","state:""AL""}]}",charge:40},step:1,isActive:false,"currentLocation:{""type"":""LOCATION""",id:145,version:0,"city:""Lemuel""","state:""AL""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,TRAIN,22,1,CUSTOMER,256,1,"{""type"":""CUSTOMER""",id:256,version:1,"name:""Kulas Anim""",payments:40},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,TRAIN MOVEMENT,0,0,TRAIN,23,1,"{""type"":""TRAIN""",id:23,version:1,"bill:{""type"":""BILL""",id:15,version:0,"customer:{""type"":""CUSTOMER""",id:12,version:2,"name:""Blanda Dist""",payments:136},"route:{""type"":""ROUTE""",id:31,version:0,"origin:{""type"":""LOCATION""",id:51,version:0,"city:""West Felicia""","state:""MH""}","destination:{""type"":""LOCATION""",id:291,version:0,"city:""North Charlie""","state:""WA""}","locations:[{""type"":""LOCATION""",id:51,version:0,"city:""West Felicia""","state:""MH""}","{""type"":""LOCATION""",id:170,version:0,"city:""Caesar""","state:""CA""}","{""type"":""LOCATION""",id:69,version:0,"city:""Lake Gwen""","state:""AP""}","{""type"":""LOCATION""",id:184,version:0,"city:""Isom""","state:""KS""}","{""type"":""LOCATION""",id:291,version:0,"city:""North Charlie""","state:""WA""}]}",charge:73},step:4,isActive:false,"currentLocation:{""type"":""LOCATION""",id:291,version:0,"city:""North Charlie""","state:""WA""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,TRAIN,23,1,CUSTOMER,12,2,"{""type"":""CUSTOMER""",id:12,version:2,"name:""Blanda Dist""",payments:136},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
